topic,payload,recv_ts
counter/2/0/0/0,934:1747635553318:,1747635553385
counter/2/0/0/0,935:1747635553318:,1747635553385
counter/2/0/0/0,936:1747635553318:,1747635553385
counter/2/0/0/0,937:1747635553318:,1747635553385
counter/2/0/0/0,938:1747635553318:,1747635553385
counter/2/0/0/0,939:1747635553318:,1747635553385
counter/2/0/0/0,940:1747635553318:,1747635553385
counter/2/0/0/0,941:1747635553318:,1747635553385
counter/2/0/0/0,942:1747635553318:,1747635553385
counter/2/0/0/0,943:1747635553318:,1747635553385
counter/2/0/0/0,944:1747635553318:,1747635553385
counter/2/0/0/0,945:1747635553318:,1747635553385
counter/2/0/0/0,946:1747635553318:,1747635553385
counter/2/0/0/0,947:1747635553318:,1747635553385
counter/2/0/0/0,948:1747635553318:,1747635553386
counter/2/0/0/0,949:1747635553318:,1747635553386
counter/2/0/0/0,950:1747635553318:,1747635553386
counter/2/0/0/0,951:1747635553318:,1747635553386
counter/2/0/0/0,952:1747635553318:,1747635553386
counter/2/0/0/0,953:1747635553318:,1747635553386
counter/5/0/0/0,635:1747635551207:,1747635553387
counter/4/0/0/0,958:1747635551230:,1747635553387
counter/4/0/0/0,959:1747635551230:,1747635553387
counter/4/0/0/0,960:1747635551230:,1747635553387
counter/3/0/0/0,1078:1747635551201:,1747635553387
counter/4/0/0/0,961:1747635551230:,1747635553387
counter/3/0/0/0,1079:1747635551201:,1747635553387
counter/4/0/0/0,962:1747635551230:,1747635553387
counter/3/0/0/0,1080:1747635551201:,1747635553387
counter/2/0/0/0,954:1747635553318:,1747635553388
counter/4/0/0/0,963:1747635551230:,1747635553388
counter/3/0/0/0,1081:1747635551201:,1747635553388
counter/2/0/0/0,955:1747635553318:,1747635553388
counter/4/0/0/0,964:1747635551230:,1747635553388
counter/2/0/0/0,956:1747635553318:,1747635553388
counter/4/0/0/0,965:1747635551230:,1747635553388
counter/2/0/0/0,957:1747635553319:,1747635553388
counter/4/0/0/0,966:1747635551230:,1747635553388
counter/4/0/0/0,967:1747635551230:,1747635553388
counter/4/0/0/0,968:1747635551230:,1747635553389
counter/1/0/0/0,378592:1747635528828:,1747635553389
counter/5/0/0/0,636:1747635551207:,1747635553389
counter/5/0/0/0,637:1747635551207:,1747635553389
counter/2/0/0/0,958:1747635553319:,1747635553389
counter/5/0/0/0,638:1747635551207:,1747635553389
counter/3/0/0/0,1082:1747635551201:,1747635553389
counter/5/0/0/0,639:1747635551207:,1747635553389
counter/5/0/0/0,640:1747635551207:,1747635553389
counter/5/0/0/0,641:1747635551207:,1747635553389
counter/2/0/0/0,959:1747635553319:,1747635553391
counter/2/0/0/0,960:1747635553319:,1747635553391
counter/1/0/0/0,378593:1747635528828:,1747635553391
counter/2/0/0/0,961:1747635553320:,1747635553391
counter/5/0/0/0,642:1747635551207:,1747635553391
counter/2/0/0/0,962:1747635553320:,1747635553391
counter/2/0/0/0,963:1747635553320:,1747635553391
counter/2/0/0/0,964:1747635553321:,1747635553391
counter/2/0/0/0,965:1747635553321:,1747635553391
counter/2/0/0/0,966:1747635553321:,1747635553391
counter/3/0/0/0,1083:1747635551201:,1747635553393
counter/2/0/0/0,967:1747635553321:,1747635553393
counter/3/0/0/0,1084:1747635551202:,1747635553393
counter/4/0/0/0,969:1747635551230:,1747635553393
counter/1/0/0/0,378594:1747635528828:,1747635553393
counter/4/0/0/0,970:1747635551230:,1747635553394
counter/4/0/0/0,971:1747635551230:,1747635553394
counter/4/0/0/0,972:1747635551230:,1747635553394
counter/4/0/0/0,973:1747635551230:,1747635553394
counter/4/0/0/0,974:1747635551230:,1747635553394
counter/3/0/0/0,1085:1747635551202:,1747635553399
counter/2/0/0/0,968:1747635553321:,1747635553399
counter/3/0/0/0,1086:1747635551202:,1747635553400
counter/3/0/0/0,1087:1747635551202:,1747635553400
counter/2/0/0/0,969:1747635553324:,1747635553400
counter/1/0/0/0,378595:1747635528828:,1747635553406
counter/2/0/0/0,970:1747635553324:,1747635553406
counter/1/0/0/0,378596:1747635528828:,1747635553406
counter/4/0/0/0,975:1747635551230:,1747635553406
counter/4/0/0/0,976:1747635551230:,1747635553414
counter/3/0/0/0,1088:1747635551202:,1747635553414
counter/3/0/0/0,1089:1747635551202:,1747635553414
counter/3/0/0/0,1090:1747635551202:,1747635553414
counter/3/0/0/0,1091:1747635551202:,1747635553414
counter/3/0/0/0,1092:1747635551202:,1747635553415
counter/3/0/0/0,1093:1747635551202:,1747635553415
counter/3/0/0/0,1094:1747635551202:,1747635553415
counter/3/0/0/0,1095:1747635551202:,1747635553415
counter/3/0/0/0,1096:1747635551202:,1747635553415
counter/3/0/0/0,1097:1747635551202:,1747635553415
counter/3/0/0/0,1098:1747635551202:,1747635553415
counter/3/0/0/0,1099:1747635551202:,1747635553415
counter/3/0/0/0,1100:1747635551202:,1747635553415
counter/1/0/0/0,378597:1747635528828:,1747635553415
counter/3/0/0/0,1101:1747635551202:,1747635553415
counter/4/0/0/0,977:1747635551230:,1747635553415
counter/3/0/0/0,1102:1747635551202:,1747635553415
counter/4/0/0/0,978:1747635551230:,1747635553415
counter/3/0/0/0,1103:1747635551202:,1747635553415
counter/4/0/0/0,979:1747635551230:,1747635553415
counter/4/0/0/0,980:1747635551230:,1747635553415
counter/4/0/0/0,981:1747635551230:,1747635553415
counter/4/0/0/0,982:1747635551230:,1747635553415
counter/4/0/0/0,983:1747635551230:,1747635553415
counter/1/0/0/0,378598:1747635528828:,1747635553423
counter/3/0/0/0,1104:1747635551202:,1747635553432
counter/4/0/0/0,984:1747635551230:,1747635553432
counter/3/0/0/0,1105:1747635551202:,1747635553432
counter/2/0/0/0,971:1747635553324:,1747635553432
counter/2/0/0/0,972:1747635553324:,1747635553432
counter/2/0/0/0,973:1747635553324:,1747635553432
counter/2/0/0/0,974:1747635553324:,1747635553432
counter/2/0/0/0,975:1747635553324:,1747635553432
counter/2/0/0/0,976:1747635553325:,1747635553432
counter/5/0/0/0,643:1747635551208:,1747635553435
counter/2/0/0/0,977:1747635553325:,1747635553435
counter/2/0/0/0,978:1747635553325:,1747635553435
counter/2/0/0/0,979:1747635553325:,1747635553435
counter/2/0/0/0,980:1747635553325:,1747635553435
counter/2/0/0/0,981:1747635553325:,1747635553435
counter/2/0/0/0,982:1747635553325:,1747635553435
counter/2/0/0/0,983:1747635553325:,1747635553435
counter/2/0/0/0,984:1747635553325:,1747635553435
counter/2/0/0/0,985:1747635553325:,1747635553435
counter/3/0/0/0,1106:1747635551202:,1747635553436
counter/2/0/0/0,986:1747635553325:,1747635553436
counter/2/0/0/0,987:1747635553325:,1747635553436
counter/5/0/0/0,644:1747635551208:,1747635553436
counter/2/0/0/0,988:1747635553327:,1747635553445
counter/3/0/0/0,1107:1747635551202:,1747635553447
counter/2/0/0/0,989:1747635553327:,1747635553447
counter/1/0/0/0,378599:1747635528828:,1747635553463
counter/4/0/0/0,985:1747635551230:,1747635553463
counter/4/0/0/0,986:1747635551230:,1747635553465
counter/2/0/0/0,990:1747635553327:,1747635553486
counter/5/0/0/0,645:1747635551208:,1747635553486
counter/5/0/0/0,646:1747635551208:,1747635553486
counter/5/0/0/0,647:1747635551208:,1747635553486
counter/2/0/0/0,991:1747635553327:,1747635553495
counter/2/0/0/0,992:1747635553327:,1747635553495
counter/2/0/0/0,993:1747635553327:,1747635553495
counter/3/0/0/0,1108:1747635551202:,1747635553495
counter/2/0/0/0,994:1747635553327:,1747635553495
counter/1/0/0/0,378600:1747635528828:,1747635553495
counter/2/0/0/0,995:1747635553327:,1747635553495
counter/2/0/0/0,996:1747635553327:,1747635553495
counter/3/0/0/0,1109:1747635551202:,1747635553500
counter/3/0/0/0,1110:1747635551202:,1747635553500
counter/1/0/0/0,378601:1747635528828:,1747635553500
counter/3/0/0/0,1111:1747635551202:,1747635553500
counter/3/0/0/0,1112:1747635551202:,1747635553500
counter/3/0/0/0,1113:1747635551202:,1747635553500
counter/3/0/0/0,1114:1747635551202:,1747635553500
counter/3/0/0/0,1115:1747635551202:,1747635553500
counter/2/0/0/0,997:1747635553327:,1747635553500
counter/2/0/0/0,998:1747635553327:,1747635553501
counter/2/0/0/0,999:1747635553327:,1747635553501
counter/2/0/0/0,1000:1747635553327:,1747635553501
counter/5/0/0/0,648:1747635551208:,1747635553501
counter/5/0/0/0,649:1747635551208:,1747635553501
counter/5/0/0/0,650:1747635551208:,1747635553501
counter/5/0/0/0,651:1747635551208:,1747635553501
counter/3/0/0/0,1116:1747635551202:,1747635553501
counter/2/0/0/0,1001:1747635553327:,1747635553501
counter/2/0/0/0,1002:1747635553327:,1747635553501
counter/4/0/0/0,987:1747635551230:,1747635553504
counter/4/0/0/0,988:1747635551231:,1747635553504
counter/4/0/0/0,989:1747635551231:,1747635553504
counter/4/0/0/0,990:1747635551231:,1747635553504
counter/4/0/0/0,991:1747635551231:,1747635553504
counter/4/0/0/0,992:1747635551231:,1747635553504
counter/4/0/0/0,993:1747635551231:,1747635553504
counter/4/0/0/0,994:1747635551232:,1747635553504
counter/4/0/0/0,995:1747635551232:,1747635553504
counter/4/0/0/0,996:1747635551232:,1747635553504
counter/4/0/0/0,997:1747635551232:,1747635553504
counter/1/0/0/0,378602:1747635528828:,1747635553504
counter/3/0/0/0,1117:1747635551202:,1747635553504
counter/5/0/0/0,652:1747635551208:,1747635553504
counter/2/0/0/0,1003:1747635553327:,1747635553504
counter/5/0/0/0,653:1747635551208:,1747635553504
counter/4/0/0/0,998:1747635551232:,1747635553504
counter/5/0/0/0,654:1747635551208:,1747635553505
counter/4/0/0/0,999:1747635551232:,1747635553505
counter/4/0/0/0,1000:1747635551232:,1747635553505
counter/4/0/0/0,1001:1747635551232:,1747635553505
counter/4/0/0/0,1002:1747635551233:,1747635553505
counter/4/0/0/0,1003:1747635551233:,1747635553505
counter/1/0/0/0,378603:1747635528828:,1747635553505
counter/2/0/0/0,1004:1747635553327:,1747635553508
counter/2/0/0/0,1005:1747635553327:,1747635553508
counter/2/0/0/0,1006:1747635553327:,1747635553508
counter/2/0/0/0,1007:1747635553327:,1747635553508
counter/2/0/0/0,1008:1747635553327:,1747635553508
counter/2/0/0/0,1009:1747635553327:,1747635553509
counter/2/0/0/0,1010:1747635553327:,1747635553520
counter/3/0/0/0,1118:1747635551202:,1747635553520
counter/2/0/0/0,1011:1747635553327:,1747635553520
counter/2/0/0/0,1012:1747635553327:,1747635553527
counter/2/0/0/0,1013:1747635553327:,1747635553527
counter/2/0/0/0,1014:1747635553327:,1747635553527
counter/1/0/0/0,378604:1747635528828:,1747635553527
counter/2/0/0/0,1015:1747635553327:,1747635553527
counter/2/0/0/0,1016:1747635553327:,1747635553527
counter/5/0/0/0,655:1747635551217:,1747635553531
counter/5/0/0/0,656:1747635551217:,1747635553531
counter/4/0/0/0,1004:1747635551233:,1747635553531
counter/5/0/0/0,657:1747635551217:,1747635553531
counter/4/0/0/0,1005:1747635551233:,1747635553531
counter/5/0/0/0,658:1747635551217:,1747635553531
counter/4/0/0/0,1006:1747635551233:,1747635553531
counter/5/0/0/0,659:1747635551217:,1747635553531
counter/4/0/0/0,1007:1747635551233:,1747635553531
counter/4/0/0/0,1008:1747635551233:,1747635553531
counter/4/0/0/0,1009:1747635551233:,1747635553533
counter/4/0/0/0,1010:1747635551233:,1747635553533
counter/4/0/0/0,1011:1747635551233:,1747635553534
counter/2/0/0/0,1017:1747635553327:,1747635553534
counter/5/0/0/0,660:1747635551217:,1747635553534
counter/5/0/0/0,661:1747635551217:,1747635553534
counter/1/0/0/0,378605:1747635528828:,1747635553534
counter/3/0/0/0,1119:1747635551202:,1747635553534
counter/2/0/0/0,1018:1747635553327:,1747635553537
counter/5/0/0/0,662:1747635551217:,1747635553537
counter/1/0/0/0,378606:1747635528828:,1747635553537
counter/5/0/0/0,663:1747635551217:,1747635553537
counter/5/0/0/0,664:1747635551217:,1747635553547
counter/1/0/0/0,378607:1747635528828:,1747635553547
counter/5/0/0/0,665:1747635551217:,1747635553547
counter/1/0/0/0,378608:1747635528828:,1747635553547
counter/2/0/0/0,1019:1747635553327:,1747635553547
counter/5/0/0/0,666:1747635551217:,1747635553547
counter/5/0/0/0,667:1747635551217:,1747635553548
counter/5/0/0/0,668:1747635551217:,1747635553548
counter/5/0/0/0,669:1747635551217:,1747635553548
counter/5/0/0/0,670:1747635551217:,1747635553548
counter/5/0/0/0,671:1747635551217:,1747635553548
counter/5/0/0/0,672:1747635551217:,1747635553548
counter/5/0/0/0,673:1747635551217:,1747635553548
counter/4/0/0/0,1012:1747635551233:,1747635553549
counter/4/0/0/0,1013:1747635551233:,1747635553549
counter/4/0/0/0,1014:1747635551233:,1747635553549
counter/4/0/0/0,1015:1747635551233:,1747635553550
counter/4/0/0/0,1016:1747635551233:,1747635553550
counter/4/0/0/0,1017:1747635551233:,1747635553550
counter/4/0/0/0,1018:1747635551233:,1747635553550
counter/4/0/0/0,1019:1747635551233:,1747635553550
counter/4/0/0/0,1020:1747635551233:,1747635553550
counter/1/0/0/0,378609:1747635528828:,1747635553550
counter/2/0/0/0,1020:1747635553327:,1747635553550
counter/2/0/0/0,1021:1747635553327:,1747635553550
counter/5/0/0/0,674:1747635551217:,1747635553554
counter/1/0/0/0,378610:1747635528829:,1747635553554
counter/2/0/0/0,1022:1747635553327:,1747635553554
counter/2/0/0/0,1023:1747635553327:,1747635553554
counter/3/0/0/0,1120:1747635551202:,1747635553554
counter/2/0/0/0,1024:1747635553327:,1747635553554
counter/3/0/0/0,1121:1747635551202:,1747635553554
counter/4/0/0/0,1021:1747635551233:,1747635553554
counter/2/0/0/0,1025:1747635553327:,1747635553554
counter/3/0/0/0,1122:1747635551202:,1747635553555
counter/3/0/0/0,1123:1747635551202:,1747635553555
counter/3/0/0/0,1124:1747635551202:,1747635553555
counter/3/0/0/0,1125:1747635551202:,1747635553555
counter/3/0/0/0,1126:1747635551202:,1747635553555
counter/3/0/0/0,1127:1747635551202:,1747635553555
counter/3/0/0/0,1128:1747635551202:,1747635553555
counter/2/0/0/0,1026:1747635553327:,1747635553558
counter/2/0/0/0,1027:1747635553328:,1747635553559
counter/3/0/0/0,1129:1747635551203:,1747635553559
counter/2/0/0/0,1028:1747635553328:,1747635553559
counter/3/0/0/0,1130:1747635551203:,1747635553559
counter/3/0/0/0,1131:1747635551203:,1747635553559
counter/3/0/0/0,1132:1747635551203:,1747635553559
counter/3/0/0/0,1133:1747635551203:,1747635553559
counter/3/0/0/0,1134:1747635551203:,1747635553559
counter/3/0/0/0,1135:1747635551203:,1747635553559
counter/3/0/0/0,1136:1747635551203:,1747635553559
counter/3/0/0/0,1137:1747635551203:,1747635553559
counter/3/0/0/0,1138:1747635551203:,1747635553559
counter/3/0/0/0,1139:1747635551203:,1747635553559
counter/3/0/0/0,1140:1747635551203:,1747635553559
counter/3/0/0/0,1141:1747635551203:,1747635553559
counter/3/0/0/0,1142:1747635551203:,1747635553559
counter/3/0/0/0,1143:1747635551203:,1747635553559
counter/3/0/0/0,1144:1747635551203:,1747635553560
counter/3/0/0/0,1145:1747635551203:,1747635553560
counter/3/0/0/0,1146:1747635551203:,1747635553560
counter/4/0/0/0,1022:1747635551233:,1747635553570
counter/3/0/0/0,1147:1747635551203:,1747635553571
counter/2/0/0/0,1029:1747635553328:,1747635553571
counter/1/0/0/0,378611:1747635528829:,1747635553574
counter/2/0/0/0,1030:1747635553328:,1747635553575
counter/4/0/0/0,1023:1747635551233:,1747635553580
counter/3/0/0/0,1148:1747635551203:,1747635553580
counter/3/0/0/0,1149:1747635551203:,1747635553580
counter/3/0/0/0,1150:1747635551203:,1747635553580
counter/3/0/0/0,1151:1747635551203:,1747635553580
counter/3/0/0/0,1152:1747635551203:,1747635553580
counter/3/0/0/0,1153:1747635551203:,1747635553581
counter/3/0/0/0,1154:1747635551203:,1747635553581
counter/3/0/0/0,1155:1747635551203:,1747635553581
counter/3/0/0/0,1156:1747635551203:,1747635553581
counter/3/0/0/0,1157:1747635551203:,1747635553581
counter/2/0/0/0,1031:1747635553328:,1747635553581
counter/3/0/0/0,1158:1747635551203:,1747635553581
counter/3/0/0/0,1159:1747635551203:,1747635553581
counter/3/0/0/0,1160:1747635551203:,1747635553581
counter/3/0/0/0,1161:1747635551203:,1747635553581
counter/3/0/0/0,1162:1747635551203:,1747635553581
counter/3/0/0/0,1163:1747635551203:,1747635553581
counter/3/0/0/0,1164:1747635551203:,1747635553581
counter/2/0/0/0,1032:1747635553328:,1747635553581
counter/3/0/0/0,1165:1747635551209:,1747635553581
counter/2/0/0/0,1033:1747635553328:,1747635553581
counter/3/0/0/0,1166:1747635551209:,1747635553581
counter/2/0/0/0,1034:1747635553328:,1747635553581
counter/2/0/0/0,1035:1747635553328:,1747635553581
counter/5/0/0/0,675:1747635551217:,1747635553581
counter/2/0/0/0,1036:1747635553328:,1747635553581
counter/2/0/0/0,1037:1747635553328:,1747635553582
counter/1/0/0/0,378612:1747635528829:,1747635553582
counter/3/0/0/0,1167:1747635551209:,1747635553582
counter/2/0/0/0,1038:1747635553328:,1747635553582
counter/3/0/0/0,1168:1747635551209:,1747635553582
counter/2/0/0/0,1039:1747635553328:,1747635553582
counter/3/0/0/0,1169:1747635551209:,1747635553582
counter/2/0/0/0,1040:1747635553328:,1747635553582
counter/3/0/0/0,1170:1747635551209:,1747635553582
counter/2/0/0/0,1041:1747635553328:,1747635553582
counter/3/0/0/0,1171:1747635551209:,1747635553582
counter/2/0/0/0,1042:1747635553328:,1747635553582
counter/3/0/0/0,1172:1747635551209:,1747635553582
counter/2/0/0/0,1043:1747635553328:,1747635553583
counter/2/0/0/0,1044:1747635553328:,1747635553583
counter/2/0/0/0,1045:1747635553328:,1747635553583
counter/2/0/0/0,1046:1747635553328:,1747635553583
counter/2/0/0/0,1047:1747635553328:,1747635553583
counter/2/0/0/0,1048:1747635553328:,1747635553583
counter/2/0/0/0,1049:1747635553328:,1747635553583
counter/2/0/0/0,1050:1747635553328:,1747635553583
counter/2/0/0/0,1051:1747635553328:,1747635553583
counter/2/0/0/0,1052:1747635553328:,1747635553583
counter/2/0/0/0,1053:1747635553328:,1747635553583
counter/4/0/0/0,1024:1747635551233:,1747635553583
counter/4/0/0/0,1025:1747635551233:,1747635553583
counter/4/0/0/0,1026:1747635551233:,1747635553583
counter/4/0/0/0,1027:1747635551233:,1747635553583
counter/4/0/0/0,1028:1747635551233:,1747635553583
counter/4/0/0/0,1029:1747635551233:,1747635553583
counter/4/0/0/0,1030:1747635551233:,1747635553584
counter/4/0/0/0,1031:1747635551233:,1747635553584
counter/4/0/0/0,1032:1747635551233:,1747635553584
counter/4/0/0/0,1033:1747635551233:,1747635553584
counter/4/0/0/0,1034:1747635551233:,1747635553584
counter/3/0/0/0,1173:1747635551209:,1747635553584
counter/4/0/0/0,1035:1747635551233:,1747635553584
counter/4/0/0/0,1036:1747635551233:,1747635553584
counter/1/0/0/0,378613:1747635528829:,1747635553584
counter/4/0/0/0,1037:1747635551233:,1747635553584
counter/1/0/0/0,378614:1747635528829:,1747635553584
counter/2/0/0/0,1054:1747635553328:,1747635553584
counter/3/0/0/0,1174:1747635551209:,1747635553584
counter/4/0/0/0,1038:1747635551233:,1747635553584
counter/1/0/0/0,378615:1747635528829:,1747635553584
counter/3/0/0/0,1175:1747635551209:,1747635553584
counter/3/0/0/0,1176:1747635551209:,1747635553584
counter/3/0/0/0,1177:1747635551209:,1747635553585
counter/3/0/0/0,1178:1747635551209:,1747635553585
counter/3/0/0/0,1179:1747635551209:,1747635553585
counter/3/0/0/0,1180:1747635551209:,1747635553585
counter/3/0/0/0,1181:1747635551209:,1747635553585
counter/3/0/0/0,1182:1747635551209:,1747635553585
counter/2/0/0/0,1055:1747635553328:,1747635553585
counter/3/0/0/0,1183:1747635551209:,1747635553585
counter/3/0/0/0,1184:1747635551209:,1747635553585
counter/3/0/0/0,1185:1747635551209:,1747635553585
counter/3/0/0/0,1186:1747635551209:,1747635553585
counter/3/0/0/0,1187:1747635551209:,1747635553585
counter/3/0/0/0,1188:1747635551209:,1747635553585
counter/3/0/0/0,1189:1747635551209:,1747635553585
counter/3/0/0/0,1190:1747635551209:,1747635553585
counter/2/0/0/0,1056:1747635553328:,1747635553586
counter/2/0/0/0,1057:1747635553328:,1747635553586
counter/5/0/0/0,676:1747635551217:,1747635553586
counter/2/0/0/0,1058:1747635553328:,1747635553586
counter/1/0/0/0,378616:1747635528829:,1747635553586
counter/2/0/0/0,1059:1747635553328:,1747635553586
counter/2/0/0/0,1060:1747635553328:,1747635553588
counter/2/0/0/0,1061:1747635553328:,1747635553588
counter/2/0/0/0,1062:1747635553328:,1747635553588
counter/2/0/0/0,1063:1747635553328:,1747635553588
counter/2/0/0/0,1064:1747635553328:,1747635553588
counter/2/0/0/0,1065:1747635553328:,1747635553588
counter/2/0/0/0,1066:1747635553328:,1747635553588
counter/2/0/0/0,1067:1747635553328:,1747635553588
counter/2/0/0/0,1068:1747635553328:,1747635553588
counter/2/0/0/0,1069:1747635553328:,1747635553589
counter/2/0/0/0,1070:1747635553328:,1747635553589
counter/2/0/0/0,1071:1747635553328:,1747635553589
counter/1/0/0/0,378617:1747635528829:,1747635553589
counter/3/0/0/0,1191:1747635551209:,1747635553589
counter/3/0/0/0,1192:1747635551209:,1747635553589
counter/3/0/0/0,1193:1747635551209:,1747635553589
counter/3/0/0/0,1194:1747635551209:,1747635553589
counter/3/0/0/0,1195:1747635551209:,1747635553589
counter/3/0/0/0,1196:1747635551209:,1747635553589
counter/3/0/0/0,1197:1747635551209:,1747635553589
counter/2/0/0/0,1072:1747635553328:,1747635553589
counter/3/0/0/0,1198:1747635551209:,1747635553589
counter/5/0/0/0,677:1747635551217:,1747635553589
counter/2/0/0/0,1073:1747635553328:,1747635553589
counter/2/0/0/0,1074:1747635553328:,1747635553589
counter/2/0/0/0,1075:1747635553328:,1747635553589
counter/3/0/0/0,1199:1747635551209:,1747635553590
counter/1/0/0/0,378618:1747635528829:,1747635553590
counter/2/0/0/0,1076:1747635553328:,1747635553590
counter/2/0/0/0,1077:1747635553328:,1747635553590
counter/1/0/0/0,378619:1747635528829:,1747635553590
counter/2/0/0/0,1078:1747635553328:,1747635553590
counter/5/0/0/0,678:1747635551217:,1747635553590
counter/4/0/0/0,1039:1747635551233:,1747635553590
counter/2/0/0/0,1079:1747635553328:,1747635553590
counter/4/0/0/0,1040:1747635551233:,1747635553590
counter/2/0/0/0,1080:1747635553328:,1747635553590
counter/4/0/0/0,1041:1747635551233:,1747635553590
counter/4/0/0/0,1042:1747635551233:,1747635553590
counter/4/0/0/0,1043:1747635551233:,1747635553591
counter/4/0/0/0,1044:1747635551233:,1747635553591
counter/4/0/0/0,1045:1747635551233:,1747635553591
counter/4/0/0/0,1046:1747635551233:,1747635553591
counter/4/0/0/0,1047:1747635551234:,1747635553591
counter/5/0/0/0,679:1747635551217:,1747635553591
counter/2/0/0/0,1081:1747635553329:,1747635553591
counter/2/0/0/0,1082:1747635553329:,1747635553591
counter/2/0/0/0,1083:1747635553329:,1747635553591
counter/2/0/0/0,1084:1747635553329:,1747635553591
counter/2/0/0/0,1085:1747635553329:,1747635553591
counter/2/0/0/0,1086:1747635553329:,1747635553591
counter/2/0/0/0,1087:1747635553329:,1747635553591
counter/2/0/0/0,1088:1747635553329:,1747635553591
counter/2/0/0/0,1089:1747635553329:,1747635553591
counter/2/0/0/0,1090:1747635553329:,1747635553593
counter/3/0/0/0,1200:1747635551209:,1747635553593
counter/5/0/0/0,680:1747635551217:,1747635553598
counter/2/0/0/0,1091:1747635553329:,1747635553598
counter/1/0/0/0,378620:1747635528829:,1747635553598
counter/1/0/0/0,378621:1747635528829:,1747635553598
counter/3/0/0/0,1201:1747635551209:,1747635553598
counter/2/0/0/0,1092:1747635553329:,1747635553598
counter/2/0/0/0,1093:1747635553329:,1747635553598
counter/5/0/0/0,681:1747635551217:,1747635553598
counter/2/0/0/0,1094:1747635553329:,1747635553598
counter/2/0/0/0,1095:1747635553329:,1747635553598
counter/2/0/0/0,1096:1747635553329:,1747635553599
counter/1/0/0/0,378622:1747635528829:,1747635553599
counter/1/0/0/0,378623:1747635528829:,1747635553599
counter/2/0/0/0,1097:1747635553329:,1747635553599
counter/1/0/0/0,378624:1747635528829:,1747635553599
counter/1/0/0/0,378625:1747635528829:,1747635553599
counter/1/0/0/0,378626:1747635528829:,1747635553599
counter/3/0/0/0,1202:1747635551209:,1747635553605
counter/2/0/0/0,1098:1747635553329:,1747635553619
counter/4/0/0/0,1048:1747635551234:,1747635553620
counter/5/0/0/0,682:1747635551217:,1747635553620
counter/2/0/0/0,1099:1747635553329:,1747635553621
counter/2/0/0/0,1100:1747635553329:,1747635553621
counter/2/0/0/0,1101:1747635553329:,1747635553621
counter/5/0/0/0,683:1747635551217:,1747635553621
counter/4/0/0/0,1049:1747635551234:,1747635553622
counter/5/0/0/0,684:1747635551217:,1747635553622
counter/5/0/0/0,685:1747635551217:,1747635553622
counter/5/0/0/0,686:1747635551217:,1747635553622
counter/5/0/0/0,687:1747635551218:,1747635553622
counter/5/0/0/0,688:1747635551218:,1747635553622
counter/5/0/0/0,689:1747635551218:,1747635553622
counter/5/0/0/0,690:1747635551218:,1747635553622
counter/5/0/0/0,691:1747635551218:,1747635553622
counter/4/0/0/0,1050:1747635551234:,1747635553622
counter/5/0/0/0,692:1747635551218:,1747635553622
counter/4/0/0/0,1051:1747635551234:,1747635553622
counter/1/0/0/0,378627:1747635528829:,1747635553622
counter/4/0/0/0,1052:1747635551234:,1747635553622
counter/4/0/0/0,1053:1747635551234:,1747635553622
counter/4/0/0/0,1054:1747635551234:,1747635553622
counter/4/0/0/0,1055:1747635551234:,1747635553622
counter/4/0/0/0,1056:1747635551234:,1747635553622
counter/1/0/0/0,378628:1747635528829:,1747635553625
counter/2/0/0/0,1102:1747635553329:,1747635553626
counter/2/0/0/0,1103:1747635553329:,1747635553626
counter/2/0/0/0,1104:1747635553329:,1747635553626
counter/2/0/0/0,1105:1747635553329:,1747635553626
counter/2/0/0/0,1106:1747635553329:,1747635553626
counter/2/0/0/0,1107:1747635553329:,1747635553626
counter/2/0/0/0,1108:1747635553329:,1747635553627
counter/2/0/0/0,1109:1747635553329:,1747635553627
counter/2/0/0/0,1110:1747635553329:,1747635553627
counter/2/0/0/0,1111:1747635553329:,1747635553628
counter/2/0/0/0,1112:1747635553329:,1747635553628
counter/2/0/0/0,1113:1747635553329:,1747635553628
counter/2/0/0/0,1114:1747635553329:,1747635553628
counter/2/0/0/0,1115:1747635553329:,1747635553628
counter/2/0/0/0,1116:1747635553329:,1747635553628
counter/2/0/0/0,1117:1747635553329:,1747635553628
counter/3/0/0/0,1203:1747635551209:,1747635553630
counter/3/0/0/0,1204:1747635551209:,1747635553630
counter/3/0/0/0,1205:1747635551209:,1747635553630
counter/3/0/0/0,1206:1747635551210:,1747635553631
counter/3/0/0/0,1207:1747635551210:,1747635553631
counter/3/0/0/0,1208:1747635551210:,1747635553631
counter/3/0/0/0,1209:1747635551210:,1747635553631
counter/3/0/0/0,1210:1747635551210:,1747635553631
counter/3/0/0/0,1211:1747635551210:,1747635553631
counter/3/0/0/0,1212:1747635551210:,1747635553631
counter/2/0/0/0,1118:1747635553329:,1747635553631
counter/4/0/0/0,1057:1747635551234:,1747635553631
counter/4/0/0/0,1058:1747635551234:,1747635553631
counter/4/0/0/0,1059:1747635551234:,1747635553631
counter/4/0/0/0,1060:1747635551234:,1747635553631
counter/3/0/0/0,1213:1747635551210:,1747635553631
counter/3/0/0/0,1214:1747635551210:,1747635553631
counter/3/0/0/0,1215:1747635551210:,1747635553631
counter/3/0/0/0,1216:1747635551210:,1747635553631
counter/3/0/0/0,1217:1747635551210:,1747635553631
counter/3/0/0/0,1218:1747635551210:,1747635553631
